session_key,meeting_key,driver_number,lap_number,gap_to_leader,interval
202412521,1252,81,1,0.93,0.37
202412521,1252,1,1,1.158,0.227
202412521,1252,30,1,1.482,0.324
202412521,1252,63,1,1.914,0.431
202412521,1252,12,1,2.088,0.175
202412521,1252,14,1,2.552,0.463
202412521,1252,18,1,2.708,0.157
202412521,1252,55,1,2.851,0.143
202412521,1252,23,1,3.035,0.183
202412521,1252,10,1,3.353,0.318
202412521,1252,7,1,3.61,0.257
202412521,1252,22,1,3.888,0.278
202412521,1252,20,1,4.268,0.38
202412521,1252,31,1,4.626,0.358
202412521,1252,87,1,4.909,0.283
202412521,1252,27,1,5.402,0.493
202412521,1252,5,1,5.78,0.378
202412521,1252,16,2,0.0,0.0
202412521,1252,44,2,0.407,0.407
202412521,1252,4,2,0.922,0.515
202412521,1252,81,2,1.589,0.667
202412521,1252,1,2,2.086,0.497
202412521,1252,30,2,2.57,0.484
202412521,1252,63,2,3.398,0.827
202412521,1252,12,2,3.684,0.286
202412521,1252,14,2,3.94,0.256
202412521,1252,18,2,4.831,0.891
202412521,1252,55,2,5.569,0.737
202412521,1252,23,2,6.413,0.845
202412521,1252,10,2,7.243,0.83
202412521,1252,7,2,8.207,0.964
202412521,1252,22,2,8.681,0.474
202412521,1252,20,2,9.668,0.987
202412521,1252,31,2,10.383,0.714
202412521,1252,87,2,10.874,0.491
202412521,1252,27,2,11.496,0.622
202412521,1252,5,2,11.925,0.429
202412521,1252,16,3,0.0,0.0
202412521,1252,44,3,1.132,1.132
202412521,1252,4,3,2.542,1.41
202412521,1252,81,3,3.198,0.656
202412521,1252,1,3,3.948,0.749
202412521,1252,30,3,5.312,1.365
202412521,1252,63,3,6.573,1.26
202412521,1252,12,3,7.839,1.267
202412521,1252,14,3,8.197,0.358
202412521,1252,18,3,8.793,0.596
202412521,1252,55,3,9.78,0.987
202412521,1252,23,3,10.396,0.617
202412521,1252,10,3,11.295,0.899
202412521,1252,7,3,12.238,0.943
202412521,1252,22,3,13.207,0.969
202412521,1252,20,3,13.953,0.746
202412521,1252,31,3,14.925,0.972
202412521,1252,87,3,15.553,0.628
202412521,1252,27,3,16.652,1.099
202412521,1252,5,3,17.905,1.253
202412521,1252,16,4,0.0,0.0
202412521,1252,44,4,0.736,0.736
202412521,1252,4,4,2.36,1.624
202412521,1252,81,4,3.039,0.678
202412521,1252,1,4,4.499,1.461
202412521,1252,30,4,5.044,0.545
202412521,1252,63,4,6.918,1.874
202412521,1252,12,4,7.447,0.529
202412521,1252,14,4,9.44,1.993
202412521,1252,18,4,10.597,1.158
202412521,1252,55,4,11.53,0.933
202412521,1252,23,4,12.746,1.216
202412521,1252,10,4,13.551,0.805
202412521,1252,7,4,14.181,0.63
202412521,1252,22,4,15.973,1.792
202412521,1252,20,4,16.788,0.815
202412521,1252,31,4,17.568,0.78
202412521,1252,87,4,19.115,1.548
202412521,1252,27,4,21.055,1.939
202412521,1252,5,4,21.991,0.937
202412521,1252,16,5,0.0,0.0
202412521,1252,44,5,1.036,1.036
202412521,1252,4,5,2.208,1.172
202412521,1252,81,5,4.426,2.218
202412521,1252,1,5,4.937,0.511
202412521,1252,30,5,7.007,2.07
202412521,1252,63,5,7.63,0.622
202412521,1252,12,5,9.176,1.547
202412521,1252,14,5,10.402,1.226
202412521,1252,18,5,11.866,1.464
202412521,1252,55,5,12.753,0.887
202412521,1252,23,5,14.01,1.257
202412521,1252,10,5,16.378,2.368
202412521,1252,7,5,17.66,1.282
202412521,1252,22,5,19.607,1.947
202412521,1252,20,5,20.211,0.604
202412521,1252,31,5,21.56,1.349
202412521,1252,87,5,23.513,1.952
202412521,1252,27,5,25.418,1.906
202412521,1252,5,5,27.427,2.009
202412531,1253,16,1,0.0,0.0
202412531,1253,44,1,0.349,0.349
202412531,1253,4,1,0.822,0.472
202412531,1253,81,1,1.078,0.257
202412531,1253,1,1,1.31,0.231
202412531,1253,30,1,1.513,0.203
202412531,1253,63,1,1.94,0.427
202412531,1253,12,1,2.335,0.395
202412531,1253,14,1,2.598,0.263
202412531,1253,18,1,3.098,0.5
202412531,1253,55,1,3.434,0.337
202412531,1253,23,1,3.775,0.34
202412531,1253,10,1,4.02,0.245
202412531,1253,7,1,4.236,0.216
202412531,1253,22,1,4.566,0.33
202412531,1253,20,1,4.735,0.169
202412531,1253,31,1,5.024,0.289
202412531,1253,87,1,5.253,0.229
202412531,1253,27,1,5.521,0.268
202412531,1253,5,1,5.7,0.18
202412531,1253,16,2,0.0,0.0
202412531,1253,44,2,0.392,0.392
202412531,1253,4,2,0.68,0.289
202412531,1253,81,2,1.668,0.988
202412531,1253,1,2,2.55,0.882
202412531,1253,30,2,3.436,0.886
202412531,1253,63,2,4.011,0.575
202412531,1253,12,2,4.468,0.457
202412531,1253,14,2,5.343,0.875
202412531,1253,18,2,5.943,0.6
202412531,1253,55,2,6.404,0.46
202412531,1253,23,2,7.31,0.906
202412531,1253,10,2,7.836,0.526
202412531,1253,7,2,8.554,0.719
202412531,1253,22,2,9.276,0.722
202412531,1253,20,2,10.126,0.85
202412531,1253,31,2,10.729,0.602
202412531,1253,87,2,11.457,0.728
202412531,1253,27,2,12.146,0.69
202412531,1253,5,2,12.896,0.749
202412531,1253,16,3,0.0,0.0
202412531,1253,44,3,1.311,1.311
202412531,1253,4,3,1.652,0.34
202412531,1253,81,3,2.542,0.89
202412531,1253,1,3,3.075,0.534
202412531,1253,30,3,4.112,1.037
202412531,1253,63,3,5.121,1.009
202412531,1253,12,3,5.564,0.443
202412531,1253,14,3,7.019,1.456
202412531,1253,18,3,7.457,0.437
202412531,1253,55,3,8.787,1.33
202412531,1253,23,3,9.155,0.368
202412531,1253,10,3,9.96,0.806
202412531,1253,7,3,10.781,0.821
202412531,1253,22,3,11.559,0.778
202412531,1253,20,3,12.188,0.629
202412531,1253,31,3,12.515,0.327
202412531,1253,87,3,13.955,1.44
202412531,1253,27,3,14.491,0.536
202412531,1253,5,3,15.924,1.433
202412531,1253,16,4,0.0,0.0
202412531,1253,44,4,1.119,1.119
202412531,1253,4,4,2.96,1.841
202412531,1253,81,4,3.662,0.702
202412531,1253,1,4,5.39,1.728
202412531,1253,30,4,6.193,0.803
202412531,1253,63,4,7.2,1.007
202412531,1253,12,4,8.289,1.089
202412531,1253,14,4,10.24,1.951
202412531,1253,18,4,11.384,1.143
202412531,1253,55,4,12.781,1.398
202412531,1253,23,4,14.62,1.839
202412531,1253,10,4,15.196,0.576
202412531,1253,7,4,16.567,1.371
202412531,1253,22,4,17.254,0.687
202412531,1253,20,4,18.909,1.655
202412531,1253,31,4,20.243,1.334
202412531,1253,87,4,21.909,1.666
202412531,1253,27,4,23.303,1.394
202412531,1253,5,4,25.088,1.785
202412531,1253,16,5,0.0,0.0
202412531,1253,44,5,2.468,2.468
202412531,1253,4,5,3.931,1.463
202412531,1253,81,5,5.473,1.542
202412531,1253,1,5,6.403,0.93
202412531,1253,30,5,7.204,0.8
202412531,1253,63,5,9.53,2.326
202412531,1253,12,5,10.301,0.771
202412531,1253,14,5,11.934,1.633
202412531,1253,18,5,14.18,2.246
202412531,1253,55,5,14.707,0.527
202412531,1253,23,5,16.997,2.291
202412531,1253,10,5,18.022,1.025
202412531,1253,7,5,19.338,1.316
202412531,1253,22,5,21.021,1.683
202412531,1253,20,5,22.587,1.567
202412531,1253,31,5,23.219,0.632
202412531,1253,87,5,24.235,1.016
202412531,1253,27,5,25.5,1.265
202412531,1253,5,5,27.429,1.929
